code,date,open,high,low,close,volume,change,changeRate
G0116,2024-08-01,100870,101181,99819,100668,32952,-277,-0.27
G0116,2024-08-02,100534,102348,97917,99912,34781,-756,-0.75
G0116,2024-08-05,99884,102526,97075,98861,352103,-1051,-1.05
G0116,2024-08-06,99157,102708,96515,99977,32827,1116,1.13
G0116,2024-08-07,100617,103573,98687,100784,17876,807,0.81
G0116,2024-08-08,101718,108675,99949,106127,44305,5343,5.3
G0116,2024-08-09,106672,108498,104316,107373,73990,1246,1.17
G0116,2024-08-12,106379,109133,103589,105632,71762,-1741,-1.62
G0116,2024-08-13,107441,110094,105855,109098,950376,3466,3.28
G0116,2024-08-14,109053,112114,100386,103258,49730,-5840,-5.35
G0116,2024-08-15,103329,106742,102081,104094,29574,836,0.81
G0116,2024-08-16,104752,106475,102815,105599,69078,1505,1.45
G0116,2024-08-19,105339,108903,102267,106056,26899,457,0.43
G0116,2024-08-20,105430,106019,101595,104564,27564,-1492,-1.41
G0116,2024-08-21,104317,106579,103264,103323,18048,-1241,-1.19
G0116,2024-08-22,102721,105804,100741,103010,58044,-313,-0.3
G0116,2024-08-23,103339,107230,100935,105112,47368,2102,2.04
G0116,2024-08-26,104409,106007,98787,101685,45685,-3427,-3.26
G0116,2024-08-27,102855,106517,100085,104685,57330,3000,2.95
G0116,2024-08-28,104167,104743,103497,104153,36532,-532,-0.51
G0116,2024-08-29,104593,106809,102882,104370,20065,217,0.21
G0116,2024-08-30,102873,102964,98171,100727,71365,-3643,-3.49
G0116,2024-09-02,100188,101967,97678,98620,27000,-2107,-2.09
G0116,2024-09-03,97435,99290,96026,96103,36513,-2517,-2.55
G0116,2024-09-04,95917,98151,95436,96252,54923,149,0.16
G0116,2024-09-05,95338,96501,91525,93734,38815,-2518,-2.62
G0116,2024-09-06,94245,96729,92236,95993,71064,2259,2.41
G0116,2024-09-09,94253,95948,91160,92549,90473,-3444,-3.59
G0116,2024-09-10,92464,93579,90221,92677,24227,128,0.14
G0116,2024-09-11,92466,95236,90762,93662,50071,985,1.06
G0116,2024-09-12,93835,96092,91613,95745,45968,2083,2.22
G0116,2024-09-13,96717,100132,96227,98789,77179,3044,3.18
G0116,2024-09-16,100946,105127,98710,103357,73238,4568,4.62
G0116,2024-09-17,102995,104417,100068,102617,28526,-740,-0.72
G0116,2024-09-18,101872,104210,98671,99322,46765,-3295,-3.21
G0116,2024-09-19,99635,102840,97213,100735,38411,1413,1.42
G0116,2024-09-20,100642,101102,98594,100382,31118,-353,-0.35
G0116,2024-09-23,100369,102444,97362,99886,44594,-496,-0.49
G0116,2024-09-24,100864,102173,99540,101808,60740,1922,1.92
G0116,2024-09-25,101801,103690,100347,102147,54743,339,0.33
G0116,2024-09-26,102157,103720,100780,102145,29582,-2,0
G0116,2024-09-27,103210,105465,101717,104517,66847,2372,2.32
G0116,2024-09-30,106029,108889,105560,106557,51190,2040,1.95
G0116,2024-10-01,106508,110167,105285,107394,26973,837,0.79
G0116,2024-10-02,106799,108584,104356,106614,35773,-780,-0.73
G0116,2024-10-03,106543,107681,103936,107218,47467,604,0.57
G0116,2024-10-04,106551,108077,104643,105739,45983,-1479,-1.38
G0116,2024-10-07,105157,108802,103257,106811,66865,1072,1.01
G0116,2024-10-08,107411,108929,104728,108610,55790,1799,1.68
G0116,2024-10-09,109250,116658,108664,113311,75545,4701,4.33
G0116,2024-10-10,112579,114515,110500,112235,30106,-1076,-0.95
G0116,2024-10-11,112608,116372,110323,113005,45288,770,0.69
G0116,2024-10-14,112729,114595,112225,112711,71521,-294,-0.26
G0116,2024-10-15,112946,113982,112704,112707,32673,-4,0
G0116,2024-10-16,112995,114873,110442,114056,37540,1349,1.2
G0116,2024-10-17,113314,114610,110500,112718,31015,-1338,-1.17
G0116,2024-10-18,112401,120053,109527,117276,36863,4558,4.04
G0116,2024-10-21,117692,120792,115115,116840,29503,-436,-0.37
G0116,2024-10-22,116771,119603,116302,116989,21244,149,0.13
G0116,2024-10-23,118223,122023,116861,120566,57146,3577,3.06
G0116,2024-10-24,120106,121631,116880,120540,63910,-26,-0.02
G0116,2024-10-25,122799,127720,120101,124234,68081,3694,3.06
G0116,2024-10-28,124657,129642,121154,127736,76939,3502,2.82
G0116,2024-10-29,127508,131301,124230,127411,36530,-325,-0.25
G0116,2024-10-30,127542,129302,125263,127803,21160,392,0.31
G0116,2024-10-31,127224,130642,123797,125488,40278,-2315,-1.81
G0116,2024-11-01,124766,127171,120178,123841,21875,-1647,-1.31
G0116,2024-11-04,125318,128693,121988,127889,38016,4048,3.27
G0116,2024-11-05,128240,133248,127497,129380,33526,1491,1.17
G0116,2024-11-06,130206,132578,128952,130301,45101,921,0.71
G0116,2024-11-07,130749,133267,128792,129998,42002,-303,-0.23
G0116,2024-11-08,129404,131696,124646,126117,32378,-3881,-2.99
G0116,2024-11-11,126886,130901,126634,130549,105833,4432,3.51
G0116,2024-11-12,130512,134417,128187,130042,35645,-507,-0.39
G0116,2024-11-13,129259,131557,126278,129147,50637,-895,-0.69
G0116,2024-11-14,120915,121871,110739,110803,59582,-18344,-14.2
G0116,2024-11-15,110009,113012,106832,108918,62298,-1885,-1.7
G0116,2024-11-18,107339,108857,104961,106148,30458,-2770,-2.54
G0116,2024-11-19,107638,111670,105457,108453,54074,2305,2.17
G0116,2024-11-20,108569,110026,107989,108921,25274,468,0.43
G0116,2024-11-21,109201,111954,106048,109537,25741,616,0.57
G0116,2024-11-22,110592,112647,108034,112552,23743,3015,2.75
G0116,2024-11-25,112469,114185,112048,112347,47499,-205,-0.18
G0116,2024-11-26,112322,115529,111667,114422,26488,2075,1.85
G0116,2024-11-27,112161,115403,108094,109830,47224,-4592,-4.01
G0116,2024-11-28,109478,110074,106820,108410,43863,-1420,-1.29
G0116,2024-11-29,108457,110912,105485,108431,31302,21,0.02
G0116,2024-12-02,109154,112972,107457,110806,36607,2375,2.19
G0116,2024-12-03,111515,112155,110722,111057,47007,251,0.23
G0116,2024-12-04,110941,114040,109636,110865,30153,-192,-0.17
G0116,2024-12-05,111378,113436,109121,111055,52302,190,0.17
G0116,2024-12-06,110683,113762,109396,110652,30020,-403,-0.36
G0116,2024-12-09,110155,112555,108737,110168,59063,-484,-0.44
G0116,2024-12-10,110156,112394,108000,110350,30602,182,0.17
G0116,2024-12-11,109921,110564,107652,109755,20859,-595,-0.54
G0116,2024-12-12,109221,110182,105029,106380,46719,-3375,-3.08
G0116,2024-12-13,105328,105800,102098,104394,39829,-1986,-1.87
G0116,2024-12-16,104328,104538,100479,102048,42486,-2346,-2.25
G0116,2024-12-17,101327,102946,99079,100811,72023,-1237,-1.21
G0116,2024-12-18,100772,104162,100049,101336,58380,525,0.52
G0116,2024-12-19,100643,100979,98820,100906,41623,-430,-0.42
G0116,2024-12-20,100616,101671,97659,100574,42742,-332,-0.33
G0116,2024-12-23,100637,103249,96528,99233,31842,-1341,-1.33
G0116,2024-12-24,100842,101867,98985,101468,46786,2235,2.25
G0116,2024-12-25,101257,101357,98427,100352,43360,-1116,-1.1
G0116,2024-12-26,99933,102300,97042,100264,40372,-88,-0.09
G0116,2024-12-27,99529,101325,96546,99968,52006,-296,-0.3
G0116,2024-12-30,99745,103661,98133,101000,93752,1032,1.03
G0116,2024-12-31,100296,101018,98784,99918,32829,-1082,-1.07
G0116,2025-01-01,98826,98838,96464,97002,58989,-2916,-2.92
G0116,2025-01-02,96823,99127,96100,97295,36851,293,0.3
G0116,2025-01-03,97042,97837,94034,96148,38763,-1147,-1.18
G0116,2025-01-06,96113,97744,93900,95703,35760,-445,-0.46
G0116,2025-01-07,96168,98839,94572,97847,26349,2144,2.24
G0116,2025-01-08,97372,97671,96036,96516,36770,-1331,-1.36
G0116,2025-01-09,95838,99939,94183,97122,35474,606,0.63
G0116,2025-01-10,96454,96782,93400,95281,32168,-1841,-1.9
G0116,2025-01-13,94942,98095,94306,95332,20697,51,0.05
G0116,2025-01-14,95151,95707,94902,95075,26452,-257,-0.27
G0116,2025-01-15,95530,96600,95164,95414,26090,339,0.36
G0116,2025-01-16,96924,98905,94767,97916,76921,2502,2.62
G0116,2025-01-17,98369,99672,97418,98653,21768,737,0.75
G0116,2025-01-20,98013,99410,94942,97797,87631,-856,-0.87
G0116,2025-01-21,97519,98470,95020,96264,56414,-1533,-1.57
G0116,2025-01-22,96273,97002,93835,96390,44096,126,0.13
G0116,2025-01-23,96539,98199,94319,96853,42587,463,0.48
G0116,2025-01-24,96384,97592,94717,94875,53817,-1978,-2.04
G0116,2025-01-27,94190,96174,91027,92488,45331,-2387,-2.52
G0116,2025-01-28,93843,97121,93793,95937,38662,3449,3.73
G0116,2025-01-29,96002,98835,94525,95863,54007,-74,-0.08
G0116,2025-01-30,94653,95476,92847,93361,25810,-2502,-2.61
G0116,2025-01-31,94234,97527,92083,94697,41397,1336,1.43
G0116,2025-02-03,95599,97546,95330,96597,49811,1900,2.01
G0116,2025-02-04,96493,98624,92879,94705,63299,-1892,-1.96
G0116,2025-02-05,94102,95371,92611,94341,45316,-364,-0.38
G0116,2025-02-06,96551,102343,96426,99411,65010,5070,5.37
G0116,2025-02-07,102248,108516,101831,106994,62624,7583,7.63
G0116,2025-02-10,106834,111004,104547,108886,46607,1892,1.77
G0116,2025-02-11,108690,110092,105671,107082,23272,-1804,-1.66
G0116,2025-02-12,108073,111906,106722,110185,67634,3103,2.9
G0116,2025-02-13,109346,111913,106644,108085,40259,-2100,-1.91
G0116,2025-02-14,118522,130340,115902,127376,39369,19291,17.85
G0116,2025-02-17,126977,127829,126242,126476,49893,-900,-0.71
G0116,2025-02-18,126112,128494,125226,125314,23732,-1162,-0.92
G0116,2025-02-19,126373,128126,124713,127609,31555,2295,1.83
G0116,2025-02-20,127133,127919,122354,125722,50667,-1887,-1.48
G0116,2025-02-21,125357,128773,123339,125529,49597,-193,-0.15
G0116,2025-02-24,125578,130740,122666,127080,33405,1551,1.24
G0116,2025-02-25,128404,135657,125115,131876,24870,4796,3.77
G0116,2025-02-26,131479,132338,129565,129963,44500,-1913,-1.45
G0116,2025-02-27,128583,129359,123625,126966,52698,-2997,-2.31
G0116,2025-02-28,126269,129797,120259,122836,60948,-4130,-3.25
G0116,2025-03-03,122356,125906,118276,120631,38552,-2205,-1.8
G0116,2025-03-04,122188,127313,120797,124170,63288,3539,2.93
G0116,2025-03-05,124799,128057,122916,126096,42080,1926,1.55
G0116,2025-03-06,126985,130212,123564,126616,39445,520,0.41
G0116,2025-03-07,127480,132004,126088,129666,35902,3050,2.41
G0116,2025-03-10,129602,131517,128361,130091,46294,425,0.33
G0116,2025-03-11,129129,130523,124192,127446,74483,-2645,-2.03
G0116,2025-03-12,125645,127835,121117,124754,75458,-2692,-2.11
G0116,2025-03-13,124976,126807,119155,121826,43659,-2928,-2.35
G0116,2025-03-14,122493,126136,119170,123802,27511,1976,1.62
G0116,2025-03-17,124390,128251,124070,124791,46719,989,0.8
G0116,2025-03-18,124504,128199,122799,123807,40916,-984,-0.79
G0116,2025-03-19,124022,127455,121485,123651,33040,-156,-0.13
G0116,2025-03-20,123923,125218,120299,122524,49773,-1127,-0.91
G0116,2025-03-21,122526,124801,120211,122845,23160,321,0.26
G0116,2025-03-24,122573,126153,119227,119264,37149,-3581,-2.92
G0116,2025-03-25,119352,122042,116694,118923,35427,-341,-0.29
G0116,2025-03-26,118733,121593,115843,119165,48662,242,0.2
G0116,2025-03-27,119312,122785,119053,120597,62965,1432,1.2
G0116,2025-03-28,121191,125547,117875,123063,50332,2466,2.04
G0116,2025-03-31,123379,126948,120626,123724,31900,661,0.54
G0116,2025-04-01,123471,127472,121891,124408,40590,684,0.55
G0116,2025-04-02,125287,131496,125116,127809,31075,3401,2.73
G0116,2025-04-03,128336,133700,126268,130335,43383,2526,1.98
G0116,2025-04-04,130831,132944,127439,129171,32674,-1164,-0.89
G0116,2025-04-07,129454,129997,126575,129379,19447,208,0.16
G0116,2025-04-08,130315,133454,129594,131989,35216,2610,2.02
G0116,2025-04-09,130248,133354,127226,127627,31907,-4362,-3.3
G0116,2025-04-10,127816,132766,124439,129126,52038,1499,1.17
G0116,2025-04-11,129092,132429,127893,128412,41159,-714,-0.55
G0116,2025-04-14,128902,133190,128221,132161,64518,3749,2.92
G0116,2025-04-15,131879,132327,127453,130872,49131,-1289,-0.98
G0116,2025-04-16,131185,132254,125914,129611,60870,-1261,-0.96
G0116,2025-04-17,130349,133479,127540,132199,51039,2588,2
G0116,2025-04-18,131412,131770,126540,130024,34503,-2175,-1.65
G0116,2025-04-21,129966,132810,129033,131467,27606,1443,1.11
G0116,2025-04-22,131705,133962,129125,132961,36269,1494,1.14
G0116,2025-04-23,133960,137124,131478,136321,46599,3360,2.53
G0116,2025-04-24,137424,147838,137083,146214,132654,9893,7.26
G0116,2025-04-25,147119,151630,146592,148865,27786,2651,1.81
G0116,2025-04-28,148550,150898,145348,150281,27851,1416,0.95
G0116,2025-04-29,153195,156343,149590,155822,58887,5541,3.69
G0116,2025-04-30,155040,157660,152142,153061,56469,-2761,-1.77
G0116,2025-05-01,153218,153777,149046,152702,35467,-359,-0.23
G0116,2025-05-02,153171,156573,149705,153840,14524,1138,0.75
G0116,2025-05-05,152351,154392,148426,150395,39866,-3445,-2.24
G0116,2025-05-06,149872,152050,146088,148172,39922,-2223,-1.48
G0116,2025-05-07,148719,152893,148041,148766,20307,594,0.4
G0116,2025-05-08,148891,150950,146637,149999,33664,1233,0.83
G0116,2025-05-09,150211,153985,149602,152004,31786,2005,1.34
G0116,2025-05-12,153877,157599,153222,155323,33635,3319,2.18
G0116,2025-05-13,155072,156655,150949,154062,24991,-1261,-0.81
G0116,2025-05-14,153349,156596,151599,153198,32367,-864,-0.56
G0116,2025-05-15,148139,150449,120586,124300,85372,-28898,-18.86
G0116,2025-05-16,124134,127383,119831,121109,86387,-3191,-2.57
G0116,2025-05-19,120271,121737,116440,118983,30692,-2126,-1.76
G0116,2025-05-20,119457,121141,116807,120334,30556,1351,1.14
G0116,2025-05-21,120313,122027,119089,119685,40487,-649,-0.54
G0116,2025-05-22,119692,123212,118441,121018,44146,1333,1.11
G0116,2025-05-23,121062,121120,118579,119550,85801,-1468,-1.21
G0116,2025-05-26,120487,124823,118237,122219,66219,2669,2.23
G0116,2025-05-27,121805,123134,118907,121301,60709,-918,-0.75
G0116,2025-05-28,120796,122152,119580,120600,55106,-701,-0.58
G0116,2025-05-29,118991,120005,114639,118028,56712,-2572,-2.13
G0116,2025-05-30,116746,119212,113789,115424,74839,-2604,-2.21
G0116,2025-06-02,115348,116535,112991,115609,923943,185,0.16
G0116,2025-06-03,116610,117537,115118,116842,47452,1233,1.07
G0116,2025-06-04,116145,117288,114391,115871,38575,-971,-0.83
G0116,2025-06-05,115291,115765,111704,114414,36439,-1457,-1.26
G0116,2025-06-06,114637,116788,114127,114771,56526,357,0.31
G0116,2025-06-09,114758,114959,112972,113797,77450,-974,-0.85
G0116,2025-06-10,114217,117344,112473,113457,31900,-340,-0.3
G0116,2025-06-11,113224,114974,109895,113959,34517,502,0.44
G0116,2025-06-12,113534,115515,109508,110911,69476,-3048,-2.67
G0116,2025-06-13,110420,113645,110009,110028,51390,-883,-0.8
G0116,2025-06-16,110490,111125,109437,109873,65844,-155,-0.14
G0116,2025-06-17,109631,110259,107621,109324,74693,-549,-0.5
G0116,2025-06-18,109453,111566,107580,109300,36523,-24,-0.02
G0116,2025-06-19,107732,109002,105601,107344,34453,-1956,-1.79
G0116,2025-06-20,106881,110363,104849,108910,28995,1566,1.46
G0116,2025-06-23,109149,111217,106990,109448,31641,538,0.49
G0116,2025-06-24,109385,112407,108062,109527,37660,79,0.07
G0116,2025-06-25,109687,110810,106079,107300,45569,-2227,-2.03
G0116,2025-06-26,107161,108881,105443,107389,36378,89,0.08
G0116,2025-06-27,107616,109184,106029,106377,59693,-1012,-0.94
G0116,2025-06-30,106473,107350,103902,107278,28590,901,0.85
G0116,2025-07-01,108755,110663,107436,109701,45801,2423,2.26
G0116,2025-07-02,109871,110260,106738,109904,44727,203,0.19
G0116,2025-07-03,110540,113849,109917,113219,40360,3315,3.02
G0116,2025-07-04,113134,116923,110820,114387,45741,1168,1.03
G0116,2025-07-07,114332,116867,113066,114133,32291,-254,-0.22
G0116,2025-07-08,114018,116927,109515,111285,47153,-2848,-2.5
G0116,2025-07-09,110862,112480,106820,109774,36802,-1511,-1.36
G0116,2025-07-10,109828,112345,109587,111801,40446,2027,1.85
G0116,2025-07-11,111808,115127,109492,112317,27227,516,0.46
G0116,2025-07-14,112404,114251,110439,111818,63839,-499,-0.44
G0116,2025-07-15,109829,111199,106138,108028,32610,-3790,-3.39
G0116,2025-07-16,108296,108308,106385,107189,26780,-839,-0.78
G0116,2025-07-17,109751,113471,106927,111968,27193,4779,4.46
G0116,2025-07-18,112749,113858,111897,113722,29874,1754,1.57
G0116,2025-07-21,112316,114724,107190,109722,51904,-4000,-3.52
G0116,2025-07-22,110095,113695,110038,112684,34073,2962,2.7
G0116,2025-07-23,112687,115551,112249,113808,26219,1124,1
G0116,2025-07-24,113941,115040,113382,114831,49362,1023,0.9
G0116,2025-07-25,114925,116519,114566,115924,53145,1093,0.95
G0116,2025-07-28,115484,117378,111452,113750,35821,-2174,-1.88
G0116,2025-07-29,113967,113968,110468,113600,38042,-150,-0.13
G0116,2025-07-30,113041,115211,112791,113340,34806,-260,-0.23
G0116,2025-07-31,112915,113620,111502,112629,32959,-711,-0.63
G0116,2025-08-01,113050,113460,109142,111972,30620,-657,-0.58
G0116,2025-08-04,111588,112198,109661,110455,30828,-1517,-1.35
G0116,2025-08-05,110550,112356,108244,109769,42809,-686,-0.62
G0116,2025-08-06,109850,112503,109041,110125,51797,356,0.32
G0116,2025-08-07,110206,111832,108481,110741,39961,616,0.56
G0116,2025-08-08,110616,111451,107729,110127,44213,-614,-0.55
G0116,2025-08-11,111595,113643,109833,112755,25636,2628,2.39
G0116,2025-08-12,113698,118250,112396,116033,31728,3278,2.91
G0116,2025-08-13,115359,116245,110166,113213,55340,-2820,-2.43
G0116,2025-08-14,122660,133320,119267,132420,203200,19207,16.97
G0116,2025-08-15,131174,131212,125429,126036,42136,-6384,-4.82
G0116,2025-08-18,125490,127332,125471,125604,71483,-432,-0.34
G0116,2025-08-19,126181,131604,125516,128394,69305,2790,2.22
G0116,2025-08-20,129414,130497,127090,129700,45674,1306,1.02
G0116,2025-08-21,128221,129450,125900,126713,39860,-2987,-2.3
G0116,2025-08-22,126197,126705,122927,125065,27306,-1648,-1.3
G0116,2025-08-25,124769,126317,121342,123470,29911,-1595,-1.28
G0116,2025-08-26,123727,124043,121473,122613,36347,-857,-0.69
G0116,2025-08-27,122367,127117,121522,125427,43729,2814,2.3
G0116,2025-08-28,126580,131492,125778,129008,36266,3581,2.86
G0116,2025-08-29,128964,132635,128402,130206,40808,1198,0.93
G0116,2025-09-01,130008,133334,128694,131922,51974,1716,1.32
G0116,2025-09-02,132849,137182,131712,134556,42264,2634,2
G0116,2025-09-03,134089,136580,132731,135051,47030,495,0.37
G0116,2025-09-04,135616,138819,132018,138504,48606,3453,2.56
G0116,2025-09-05,140044,145651,138941,141709,91618,3205,2.31
G0116,2025-09-08,141825,144415,137248,140848,24527,-861,-0.61
G0116,2025-09-09,139130,141799,137773,139223,22285,-1625,-1.15
G0116,2025-09-10,140266,145490,138274,141437,56807,2214,1.59
G0116,2025-09-11,142539,145348,139601,141889,34755,452,0.32
G0116,2025-09-12,140354,141564,133296,137238,62975,-4651,-3.28
G0116,2025-09-15,137365,140473,133751,137830,53304,592,0.43
G0116,2025-09-16,136316,137195,134619,134664,967739,-3166,-2.3
G0116,2025-09-17,135648,140477,132303,139414,72631,4750,3.53
G0116,2025-09-18,138957,141597,136083,140016,39312,602,0.43
G0116,2025-09-19,141639,145500,138167,144420,50172,4404,3.15
G0116,2025-09-22,143867,147854,136940,140957,59096,-3463,-2.4
G0116,2025-09-23,141301,141517,138864,139960,21237,-997,-0.71
G0116,2025-09-24,141230,143269,137999,141312,84749,1352,0.97
G0116,2025-09-25,140901,143253,138910,139366,49187,-1946,-1.38
G0116,2025-09-26,140811,143686,140434,141577,55996,2211,1.59
G0116,2025-09-29,141607,144126,140574,141939,61359,362,0.26
G0116,2025-09-30,141930,142555,140739,141973,49221,34,0.02
G0116,2025-10-01,141488,142033,138463,138623,82885,-3350,-2.36
G0116,2025-10-02,138664,140333,137595,139698,22590,1075,0.78
G0116,2025-10-03,138491,140317,135306,136700,53643,-2998,-2.15
G0116,2025-10-06,139860,144961,139021,142379,39101,5679,4.15
G0116,2025-10-07,138678,139161,134439,136390,35551,-5989,-4.21
G0116,2025-10-08,135665,135687,134248,134984,52370,-1406,-1.03
G0116,2025-10-09,135346,138327,131735,133916,28254,-1068,-0.79
G0116,2025-10-10,133496,134516,129446,132283,31532,-1633,-1.22
G0116,2025-10-13,130395,132862,126466,128264,53774,-4019,-3.04
G0116,2025-10-14,127988,129025,127211,128837,33173,573,0.45
G0116,2025-10-15,129227,133915,129159,132436,75135,3599,2.79
G0116,2025-10-16,131341,133850,128447,129477,41171,-2959,-2.23
G0116,2025-10-17,127894,128964,123063,126686,52577,-2791,-2.16
G0116,2025-10-20,127060,130284,124630,128233,49414,1547,1.22
G0116,2025-10-21,128341,131663,126863,129186,24220,953,0.74
G0116,2025-10-22,128521,132006,120462,123716,51955,-5470,-4.23
G0116,2025-10-23,122657,125270,121832,122386,38986,-1330,-1.08
G0116,2025-10-24,120275,121958,115854,115971,34270,-6415,-5.24
G0116,2025-10-27,116416,117785,114984,116543,46075,572,0.49
G0116,2025-10-28,114767,116651,111739,112953,20649,-3590,-3.08
G0116,2025-10-29,113347,117506,111337,114765,42112,1812,1.6
G0116,2025-10-30,114602,118118,114513,114884,78137,119,0.1
G0116,2025-10-31,114469,117413,112778,113662,65126,-1222,-1.06
G0116,2025-11-03,113603,114855,110744,110902,46311,-2760,-2.43
G0116,2025-11-04,110533,113018,108125,108165,33842,-2737,-2.47
G0116,2025-11-05,107884,113400,105758,111043,34903,2878,2.66
G0116,2025-11-06,111497,113985,109562,110743,34751,-300,-0.27
G0116,2025-11-07,110214,112616,105807,109078,39739,-1665,-1.5
G0116,2025-11-10,109745,112115,107404,109637,494338,559,0.51
G0116,2025-11-11,109925,112524,109044,109956,40624,319,0.29
G0116,2025-11-12,110320,112700,110113,110998,63997,1042,0.95
G0116,2025-11-13,110619,113568,107526,109531,60874,-1467,-1.32
G0116,2025-11-14,100776,102491,88144,90824,82217,-18707,-17.08
G0116,2025-11-17,91766,93705,91041,92556,47055,1732,1.91
G0116,2025-11-18,93250,95655,90718,93828,24914,1272,1.37
G0116,2025-11-19,93958,96965,93134,94630,50054,802,0.85
G0116,2025-11-20,94292,96430,90413,93068,23359,-1562,-1.65
G0116,2025-11-21,90791,91892,87272,89877,45374,-3191,-3.43
G0116,2025-11-24,90635,91588,88579,90861,12401,984,1.09
G0116,2025-11-25,91397,92468,89157,91772,38844,911,1
G0116,2025-11-26,90791,92416,86759,88633,40988,-3139,-3.42
G0116,2025-11-27,89621,94663,88995,91958,32919,3325,3.75
G0116,2025-11-28,91347,92407,87748,90445,32679,-1513,-1.65
G0116,2025-12-01,90589,92895,89230,92712,22688,2267,2.51
G0116,2025-12-02,92562,92905,91345,92705,39677,-7,-0.01
G0116,2025-12-03,91790,91983,87676,89842,37116,-2863,-3.09
G0116,2025-12-04,90150,93542,88231,91266,47131,1424,1.59
G0116,2025-12-05,90637,92453,89013,89271,37785,-1995,-2.19
G0116,2025-12-08,89444,90751,89141,89881,44728,610,0.68
G0116,2025-12-09,88650,89398,84270,86559,46373,-3322,-3.7
G0116,2025-12-10,86012,86630,84184,84600,56028,-1959,-2.26
G0116,2025-12-11,84918,84995,83300,84436,39460,-164,-0.19
G0116,2025-12-12,84873,86694,83395,84613,52057,177,0.21
G0116,2025-12-15,83990,85805,82845,83449,30062,-1164,-1.38
G0116,2025-12-16,83110,83110,80359,82390,61345,-1059,-1.27
